guidelink,channel_id,channel_slug,channel_name,channel_name_location,channel_name_real,chantype,chancomp,channel_url,chanbouq,chanlcnfta1,chanlcnfta2,chanlcnfta3,chanlcnfox,chanlcnfet,channel_number,chlogo_light,chlogo_dark,channel_group,channel_type,chlogo
1345390.10play.au,1345390.10play.au,1345390-10play-au,Embarrassing Bodies,Embarrassing Bodies,Embarrassing Bodies,SD 576p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5010]",0,0,0,0,0,,https://i.imgur.com/gTcursX.png,https://i.imgur.com/TRb9eyQ.png,Paramount International Networks,TV Shows,https://i.imgur.com/gTcursX.png
1345396.10play.au,1345396.10play.au,1345396-10play-au,Undercover Boss,Undercover Boss,Undercover Boss,SD 480p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055]",0,0,0,0,0,,https://i.imgur.com/1D6d8n4.png,https://i.imgur.com/rfQTPa5.png,Pilgrim Studios,TV Shows,https://i.imgur.com/1D6d8n4.png
1345460.10play.au,1345460.10play.au,1345460-10play-au,The Only Way Is Essex,The Only Way Is Essex,The Only Way Is Essex,SD 480p,,,"[3851, 3852, 3853, 3854, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5009, 3740]",0,0,0,0,0,,https://i.imgur.com/tHGR7SI.png,https://i.imgur.com/tHGR7SI.png,Lime Pictures,TV Shows,https://i.imgur.com/tHGR7SI.png
1346.fetch.au,1346.fetch.au,1346-fetch-au,BBC Earth,BBC Earth,BBC Earth,HD 720p,,,[3150],0,0,0,0,130,,https://i.imgur.com/ik5n8Qb.png,https://i.imgur.com/ik5n8Qb.png,BBC Worldwide,Documentaries,https://i.imgur.com/ik5n8Qb.png
1349.fetch.au,1349.fetch.au,1349-fetch-au,HGTV,HGTV,HGTV,HD 720p,,,"[3157, 3150]",0,0,0,0,134,,https://i.imgur.com/fet8qJx.png,https://i.imgur.com/fet8qJx.png,Warner Bros. Discovery,Entertainment,https://i.imgur.com/fet8qJx.png
1352.fetch.au,1352.fetch.au,1352-fetch-au,Food Network,Food Network,The Food Network,HD 720p,,,"[3157, 3150]",0,0,0,0,136,,https://i.imgur.com/WKizrQKg.png,https://i.imgur.com/WKizrQKg.png,Warner Bros. Discovery,Entertainment,https://i.imgur.com/WKizrQKg.png
1356259.10play.au,1356259.10play.au,1356259-10play-au,Have You Been Paying Attention?,Have You Been Paying Attention?,Have You Been Paying Attention?,SD 480p,,,"[3851, 3852, 3853, 3854, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5009, 3740]",0,0,0,0,0,,https://i.imgur.com/dMZGhsD.png,https://i.imgur.com/PiOvFIe.png,10 Network,TV Shows,https://i.imgur.com/dMZGhsD.png
1358.fetch.au,1358.fetch.au,1358-fetch-au,Stingray CMusic,Stingray CMusic,Stingray CMusic,SD 576i,,,"[3157, 3150]",0,0,0,0,242,,https://i.imgur.com/VzxUoZC.png,https://i.imgur.com/mmI7ue8.png,C Music Entertainment Ltd,Music,https://i.imgur.com/VzxUoZC.png
1364.fetch.au,1364.fetch.au,1364-fetch-au,Horse & Country,Horse & Country,Horse & Country,SD 576i,,,[3150],0,0,0,0,292,,https://i.imgur.com/ByzQLtV.png,https://i.imgur.com/ByzQLtV.png,H&C TV Ltd,Sport,https://i.imgur.com/ByzQLtV.png
1366510.10play.au,1366510.10play.au,1366510-10play-au,Hardcore Pawn,Hardcore Pawn,Hardcore Pawn,HD 1080p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5010]",0,0,0,0,0,,https://i.imgur.com/qiVFU7E.png,https://i.imgur.com/qiVFU7E.png,Clock Tower Productions,TV Shows,https://i.imgur.com/qiVFU7E.png
1370.fetch.au,1370.fetch.au,1370-fetch-au,ZooMoo,ZooMoo,ZooMoo,SD 576i,,,"[3157, 3150]",0,0,0,0,258,,https://i.imgur.com/znUvNI9.png,https://i.imgur.com/znUvNI9.png,Beach House Pictures/NHNZ,Kids & Family,https://i.imgur.com/znUvNI9.png
1371068.10play.au,1371068.10play.au,1371068-10play-au,Cops,Cops,COPS,SD 576i,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5009]",0,0,0,0,0,,https://i.imgur.com/s01dLFM.png,https://i.imgur.com/sGl2xZ7.png,Paramount International Networks,TV Shows,https://i.imgur.com/s01dLFM.png
1371074.10play.au,1371074.10play.au,1371074-10play-au,Prisoner: Cell Block H,Prisoner: Cell Block H,Prisoner: Cell Block H,HD 1080p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5009]",0,0,0,0,0,,https://i.imgur.com/S6U9KCd.png,https://i.imgur.com/S6U9KCd.png,10 Network,TV Shows,https://i.imgur.com/S6U9KCd.png
1376357.10play.au,1376357.10play.au,1376357-10play-au,Sharks & Other Predators,Sharks & Other Predators,Sharks & Other Predators,SD 480p,,,"[3851, 3852, 3853, 3854, 3740, 3771]",0,0,0,0,0,,https://i.imgur.com/daMxgCH.png,https://i.imgur.com/ZKQMdds.png,10 Network,Documentaries,https://i.imgur.com/daMxgCH.png
1380425.10play.au,1380425.10play.au,1380425-10play-au,Anthony Bourdain: Parts Unknown,Anthony Bourdain: Parts Unknown,Anthony Bourdain: Parts Unknown,HD 1080p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5009]",0,0,0,0,0,,https://i.imgur.com/HgbbF5u.png,https://i.imgur.com/dDiDltr.png,10 Network,TV Shows,https://i.imgur.com/HgbbF5u.png
1383702.10play.au,1383702.10play.au,1383702-10play-au,Deadly Women,Deadly Women,Deadly Women,SD 480p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5010]",0,0,0,0,0,,https://i.imgur.com/99Unmj6.png,https://i.imgur.com/40ZP1WG.png,10 Network,TV Shows,https://i.imgur.com/99Unmj6.png
1383703.10play.au,1383703.10play.au,1383703-10play-au,Highway Thru Hell,Highway Thru Hell,Highway Thru Hell,SD 480p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5010]",0,0,0,0,0,,https://i.imgur.com/BMzkWJB.png,https://i.imgur.com/BMzkWJB.png,10 Network,TV Shows,https://i.imgur.com/BMzkWJB.png
1390277.10play.au,1390277.10play.au,1390277-10play-au,The Cheap Seats,The Cheap Seats,The Cheap Seats,SD 576i,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5009]",0,0,0,0,0,,https://i.imgur.com/g7U2bz5.png,https://i.imgur.com/N9Eh5za.png,Paramount International Networks,TV Shows,https://i.imgur.com/g7U2bz5.png
1390974.10play.au,1390974.10play.au,1390974-10play-au,Thank God You're Here,Thank God You're Here,Thank God You're Here,SD 480p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5055, 5054]",0,0,0,0,0,,https://i.imgur.com/YYtkxgg.png,https://i.imgur.com/YYtkxgg.png,10 Network,TV Shows,https://i.imgur.com/YYtkxgg.png
1393964.10play.au,1393964.10play.au,1393964-10play-au,House of Horror,House of Horror,House Of Horror,SD 480p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001, 5002, 5003, 5004, 5005, 5055, 5054]",0,0,0,0,0,,https://i.imgur.com/320b1uL.png,https://i.imgur.com/sEcTyoT.png,10 Network,Movies,https://i.imgur.com/320b1uL.png
1592.fetch.au,1592.fetch.au,1592-fetch-au,Times Now,Times Now,Times Now,SD 576i,,,[3150],0,0,0,0,719,,https://i.imgur.com/3v78P90.png,https://i.imgur.com/3v78P90.png,The Times Group,News,https://i.imgur.com/3v78P90.png
1592.fetch.au,1592.fetch.au,1592-fetch-au,Times Now,Times Now,Times Now,Other,,,"[3325, 3324]",0,0,0,665,0,,https://i.imgur.com/3v78P90.png,https://i.imgur.com/3v78P90.png,The Times Group,News,https://i.imgur.com/3v78P90.png
1604.fetch.au,1604.fetch.au,1604-fetch-au,RAI Italia,RAI Italia,RAI,SD 576i,,,"[2011, 2010, 2013, 2099, 2016]",0,0,0,942,0,,https://i.imgur.com/Uvv3tVz.png,https://i.imgur.com/DHELCyv.png,Rai Internazionale,Special Interest,https://i.imgur.com/Uvv3tVz.png
16173auepg.com.au,16173auepg.com.au,16173auepg-com-au,10,10 Perth,10,SD 576i,MPEG-2,,"[801, 804]",10,0,0,0,0,,https://i.imgur.com/JIQVfA3.png,https://i.imgur.com/JIQVfA3.png,10 Network,Free-to-Air,https://i.imgur.com/JIQVfA3.png
16173auepg.com.au,16173auepg.com.au,16173auepg-com-au,10 HD,10 HD Perth,10 HD,HD 1080i,MPEG-4,,"[801, 804]",1,15,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network,Free-to-Air,https://i.imgur.com/C4MpSbP.png
16173auepg.com.au,16173auepg.com.au,16173auepg-com-au,10 HD,10 HD Perth,10 HD,HD 1080i,MPEG-4,,"[801, 804]",15,0,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network,Free-to-Air,https://i.imgur.com/C4MpSbP.png
16173auepg.com.au,16173auepg.com.au,16173auepg-com-au,10,10 Perth,10 Perth,HD 720p,,,"[3740, 3771, 5000, 5005, 5055]",10,0,0,0,0,,https://i.imgur.com/JIQVfA3.png,https://i.imgur.com/JIQVfA3.png,10 Network,Free-to-Air,https://i.imgur.com/JIQVfA3.png
16173auepg.com.au,16173auepg.com.au,16173auepg-com-au,10 HD,10 HD Western Australia,10HD,HD 1080i,MPEG-4,,"[803, 810, 811, 804, 805, 802]",5,0,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,West Digital Television,Free-to-Air,https://i.imgur.com/C4MpSbP.png
16173auepg.com.au,16173auepg.com.au,16173auepg-com-au,10 HD,10 HD Western Australia,10HD,HD 1080i,MPEG-4,,"[820, 5917]",50,0,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,West Digital Television,Free-to-Air,https://i.imgur.com/C4MpSbP.png
16173auepg.com.au,16173auepg.com.au,16173auepg-com-au,10,10 Perth,10 HD Perth,HD 1080p,,,[3330],0,0,0,110,0,,https://i.imgur.com/JIQVfA3.png,https://i.imgur.com/JIQVfA3.png,10 Network,Free-to-Air,https://i.imgur.com/JIQVfA3.png
1637.fetch.au,1637.fetch.au,1637-fetch-au,TBN Inspire,TBN Inspire,TBN Inspire,SD 576i,,,"[2009, 3150]",0,0,0,183,290,,https://i.imgur.com/LrGFWng.png,https://i.imgur.com/9A2CFkg.png,Hillsong & Trinity Broadcasting Net.,Entertainment,https://i.imgur.com/LrGFWng.png
1637.fetch.au,1637.fetch.au,1637-fetch-au,TBN Inspire,TBN Inspire,TBN Inspire,SD 576i,MPEG-4,,"[3671, 5920]",105,625,0,0,0,,https://i.imgur.com/LrGFWng.png,https://i.imgur.com/9A2CFkg.png,Instal-Life,Special Interest,https://i.imgur.com/LrGFWng.png
1704.fetch.au,1704.fetch.au,1704-fetch-au,CNN International,CNN International,CNN,SD 576i,,,"[2011, 2010, 2013, 2099, 2016]",0,0,0,609,0,,https://i.imgur.com/gHzGOgg.png,https://i.imgur.com/gHzGOgg.png,Turner Asia Pac./Warner Media,News,https://i.imgur.com/gHzGOgg.png
1704.fetch.au,1704.fetch.au,1704-fetch-au,CNN International,CNN International,,HD 720p,,,"[2251, 4008]",0,0,0,609,0,,https://i.imgur.com/gHzGOgg.png,https://i.imgur.com/gHzGOgg.png,Turner Asia Pac./Warner Media,News,https://i.imgur.com/gHzGOgg.png
1704.fetch.au,1704.fetch.au,1704-fetch-au,CNN International,CNN International,CNN,HD 720p,,,[3150],0,0,0,0,170,,https://i.imgur.com/gHzGOgg.png,https://i.imgur.com/gHzGOgg.png,Turner Asia Pac./Warner Media,News,https://i.imgur.com/gHzGOgg.png
1704.fetch.au,1704.fetch.au,1704-fetch-au,CNN International,CNN International,CNN,Other,,,"[3325, 3321, 3324]",0,0,0,609,0,,https://i.imgur.com/gHzGOgg.png,https://i.imgur.com/gHzGOgg.png,Turner Asia Pac./Warner Media,News,https://i.imgur.com/gHzGOgg.png
1713.fetch.au,1713.fetch.au,1713-fetch-au,Movie Box,Movie Box,Movie Box,HD 720p,,,"[3157, 3150]",0,0,0,0,100,,https://i.imgur.com/pamDTJe.png,https://i.imgur.com/GnrTTTv.png,Fetch TV,Movies,https://i.imgur.com/pamDTJe.png
173.fetch.au,173.fetch.au,173-fetch-au,BBC News,BBC News,BBC News,HD 720p,,,"[3157, 3150]",0,0,0,606,174,,https://i.imgur.com/OBXDe9h.png,https://i.imgur.com/UAnB7ot.png,BBC Worldwide,News,https://i.imgur.com/OBXDe9h.png
1758.fetch.au,1758.fetch.au,1758-fetch-au,Cartoon Network,Cartoon Network,Cartoon Network,SD 576i,,,[3150],0,0,0,0,249,,https://i.imgur.com/ybG0ITU.png,https://i.imgur.com/SARFkSI.png,Turner Asia Pac./Warner Media,Kids & Family,https://i.imgur.com/ybG0ITU.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Central Coast,Nine-NBN Central Coast,SD 576i,MPEG-2,,[103],8,81,0,0,0,,https://i.imgur.com/E0lHESU.png,https://i.imgur.com/E0lHESU.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/E0lHESU.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Coffs Harbour,Nine Coffs Harbour,SD 576i,MPEG-2,,[105],8,81,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Far North Coast,Nine Far North Coast,SD 576i,MPEG-2,,[107],8,81,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Newcastle,Nine Newcastle,SD 576i,MPEG-2,,[108],8,81,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 New England,Nine New England,SD 576i,MPEG-2,,[111],8,81,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,9HD,9HD Central Coast,9HD Central Coast,HD 1080i,MPEG-4,,[103],80,0,0,0,0,,https://i.imgur.com/KARY6vy.png,https://i.imgur.com/KARY6vy.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/KARY6vy.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,9HD,9HD Coffs Harbour,9HD Coffs Harbour,HD 1080i,MPEG-4,,[105],80,0,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/OitiwvN.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,9HD,9HD Far North Coast,9HD Far North Coast,HD 1080i,MPEG-4,,[107],80,0,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/OitiwvN.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,9HD,9HD Newcastle,9HD Newcastle,HD 1080i,MPEG-4,,[108],80,0,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/OitiwvN.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,9HD,9HD New England,9HD New England,HD 1080i,MPEG-4,,[111],80,0,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/OitiwvN.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Central Coast,Nine-NBN Central Coast,SD 576i,MPEG-2,,[103],81,0,0,0,0,,https://i.imgur.com/E0lHESU.png,https://i.imgur.com/E0lHESU.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/E0lHESU.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Coffs Harbour,Nine Coffs Harbour,SD 576i,MPEG-2,,[105],81,0,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Far North Coast,Nine Far North Coast,SD 576i,MPEG-2,,[107],81,0,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Newcastle,Nine Newcastle,SD 576i,MPEG-2,,[108],81,0,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 New England,Nine New England,SD 576i,MPEG-2,,[111],81,0,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Taree-Port Macquarie,Nine Taree-Port Macquarie,SD 576i,MPEG-2,,[114],8,81,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,9HD,9HD Taree-Port Macquarie,9HD Taree-Port Macquarie,HD 1080i,MPEG-4,,[114],80,0,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/OitiwvN.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Taree-Port Macquarie,Nine Taree-Port Macquarie,SD 576i,MPEG-2,,[114],81,0,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/IJL5021.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Newcastle,Nine Newcastle,HD 1080p,,,"[3853, 3761, 5000, 5001, 3740]",0,0,0,0,0,,https://i.imgur.com/E0lHESU.png,https://i.imgur.com/E0lHESU.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/E0lHESU.png
18017auepg.com.au,18017auepg.com.au,18017auepg-com-au,Channel 9,Channel 9 Lismore,Nine Lismore,HD 1080p,,,"[3854, 3761, 5000, 5001, 3740]",0,0,0,0,0,,https://i.imgur.com/E0lHESU.png,https://i.imgur.com/E0lHESU.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/E0lHESU.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV,ABC TV New South Wales,ABC TV,SD 576i,MPEG-2,http://www.abc.net.au/tv/,"[101, 115, 102, 103, 116, 105, 106, 107, 109, 108, 111, 114, 112, 113, 1002, 1014]",2,21,0,0,0,,https://i.imgur.com/vgWPOeG.png,https://i.imgur.com/vgWPOeG.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/vgWPOeG.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV HD,ABC TV HD New South Wales,ABCTV HD,HD 1080i,MPEG-4,http://www.abc.net.au/tv/,"[101, 115, 102, 103, 116, 105, 106, 107, 109, 108, 111, 114, 112, 113, 1002, 1014]",20,0,0,0,0,,https://i.imgur.com/uk0QgdU.png,https://i.imgur.com/uk0QgdU.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/uk0QgdU.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV HD,ABC TV HD New South Wales,ABCTV HD NSW,HD 1080i,MPEG-4,,"[120, 900, 950, 5029, 5901]",2,21,0,0,0,,https://i.imgur.com/uk0QgdU.png,https://i.imgur.com/uk0QgdU.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/uk0QgdU.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV HD,ABC TV HD New South Wales,ABCTV HD NSW,HD 1080i,MPEG-4,,"[120, 900]",21,2,0,0,0,,https://i.imgur.com/uk0QgdU.png,https://i.imgur.com/uk0QgdU.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/uk0QgdU.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV,ABC TV New South Wales,ABC TV,SD 576i,MPEG-2,,"[101, 115, 102, 103, 116, 105, 106, 107, 109, 108, 111, 114, 112, 113, 1002, 1014]",21,0,0,0,0,,https://i.imgur.com/vgWPOeG.png,https://i.imgur.com/vgWPOeG.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/vgWPOeG.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV HD,ABC TV HD,ABCTV HD,HD 1080i,MPEG-4,,"[2010, 2016]",0,0,0,202,0,,https://i.imgur.com/uk0QgdU.png,https://i.imgur.com/uk0QgdU.png,Australian Broadcasting Corporation,Entertainment,https://i.imgur.com/uk0QgdU.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV,ABC TV New South Wales,ABC TV NSW,HD 720p,MPEG-4,,"[3851, 3853, 3854, 3741, 5000, 5001, 3740]",2,21,0,0,0,,https://i.imgur.com/vgWPOeG.png,https://i.imgur.com/vgWPOeG.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/vgWPOeG.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV HD,ABC TV HD New South Wales,ABCTV HD NSW,HD 1080i,MPEG-4,,"[320, 420, 520, 620, 720, 820]",221,0,0,0,0,,https://i.imgur.com/uk0QgdU.png,https://i.imgur.com/uk0QgdU.png,Australian Broadcasting Corporation ,Free-to-Air,https://i.imgur.com/uk0QgdU.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV,ABC TV New South Wales,ABC TV HD New South Wales,HD 1080p,MPEG-4,,[3330],0,0,0,102,0,,https://i.imgur.com/vgWPOeG.png,https://i.imgur.com/vgWPOeG.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/vgWPOeG.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV,ABC TV,ABC TV HD [State],HD 1080p,MPEG-4,,[3325],0,0,0,102,0,,https://i.imgur.com/vgWPOeG.png,https://i.imgur.com/vgWPOeG.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/vgWPOeG.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV,ABC TV,ABC TV,HD 720p,,,[3150],420,0,0,0,420,,https://i.imgur.com/vgWPOeG.png,https://i.imgur.com/vgWPOeG.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/vgWPOeG.png
18294auepg.com.au,18294auepg.com.au,18294auepg-com-au,ABC TV,ABC TV,ABC TV,HD 720p,,,[3150],402,420,0,0,402,,https://i.imgur.com/vgWPOeG.png,https://i.imgur.com/vgWPOeG.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/vgWPOeG.png
1847.fetch.au,1847.fetch.au,1847-fetch-au,beIN Sports 2,beIN Sports 2,beIN Sports 2,HD 720p,,,"[2271, 4009, 3150]",0,0,0,514,158,,https://i.imgur.com/jbs0Vwc.png,https://i.imgur.com/jbs0Vwc.png,beIN Media Group,Sport,https://i.imgur.com/jbs0Vwc.png
1850.fetch.au,1850.fetch.au,1850-fetch-au,beIN Sports 3,beIN Sports 3,beIN Sports 3,HD 720p,,,"[2271, 4009, 3150]",0,0,0,515,159,,https://i.imgur.com/RKgTYJR.png,https://i.imgur.com/RKgTYJR.png,beIN Media Group,Sport,https://i.imgur.com/RKgTYJR.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,Channel 9,Channel 9 Sydney,Channel 9 Sydney,SD 576i,MPEG-2,,"[101, 956, 103]",9,91,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/IJL5021.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,9HD,9HD Sydney,9HD Sydney,HD 1080i,MPEG-4,,"[101, 103]",90,0,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/OitiwvN.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,9HD,9HD,9HD,HD 1080i,MPEG-4,,"[2010, 2016]",0,0,0,209,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,Nine Entertainment Co.,Entertainment,https://i.imgur.com/OitiwvN.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,Channel 9,Channel 9,Channel 9,SD 576i,MPEG-2,,"[2011, 2010, 2016]",0,0,0,100,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co.,Entertainment,https://i.imgur.com/IJL5021.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,Channel 9,Channel 9 Sydney,Channel 9 Sydney,SD 576i,MPEG-2,,"[101, 103]",91,0,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/IJL5021.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,Channel 9,Channel 9 Sydney,Channel 9 Sydney,HD 1080p,,,"[3851, 3852, 3761, 5000, 5001, 3740]",0,0,0,0,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/IJL5021.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,Channel 9,Channel 9,9HD [Metro],HD 1080p,,,[3325],0,0,0,109,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/IJL5021.png
18671auepg.com.au,18671auepg.com.au,18671auepg-com-au,Channel 9,Channel 9 Sydney,9HD Sydney,HD 1080p,,,[3330],0,0,0,109,0,,https://i.imgur.com/IJL5021.png,https://i.imgur.com/IJL5021.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/IJL5021.png
